model,exposure_spec,outcome,group,year,rel_year,term,coef,se,ci_low,ci_high,pval_crv1,pval_wbt,pre_period,reference_year,n_obs,n_clusters,pretrend_wald_stat,pretrend_wald_p
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,high,2023,4,yr_2023_x_high,-0.000296965026979651,0.004110988730186901,-0.009011871821141718,0.008417941767182417,0.9433086883644286,0.9403940394039404,False,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,high,2024,5,yr_2024_x_high,-0.0014506763035773878,0.004313275432502958,-0.010594411749941256,0.007693059142786482,0.740993923005322,0.7587758775877588,False,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,high,2025,6,yr_2025_x_high,-0.0002953919735018018,0.0038072158781882466,-0.008366329088952369,0.007775545141948764,0.9391182561581677,0.9483948394839484,False,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,medium,2017,-2,yr_2017_x_medium,0.014025349761066286,0.003710924112354146,0.006158542070278801,0.021892157451853772,0.0016423382584220825,0.011401140114011402,True,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,medium,2018,-1,yr_2018_x_medium,0.005407200210238964,0.004041084227164286,-0.0031595156575260335,0.013973916078003962,0.19958525557902096,0.2303230323032303,True,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,medium,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,medium,2021,2,yr_2021_x_medium,-0.002255018599112379,0.004248107100319959,-0.011260603352740099,0.006750566154515341,0.6028283397399887,0.6160616061606161,False,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,medium,2022,3,yr_2022_x_medium,0.00022489965189114618,0.0034564813269081364,-0.007102513429680726,0.007552312733463018,0.948927430370534,0.9545954595459546,False,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,medium,2023,4,yr_2023_x_medium,0.001198848654814803,0.004210984444142156,-0.007728039583260424,0.01012573689289003,0.7795292711087503,0.7888788878887889,False,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,medium,2024,5,yr_2024_x_medium,0.0019797476471069375,0.003916025798931019,-0.006321856195934075,0.010281351490147951,0.6200656166117458,0.6833683368336834,False,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_composite_hybrid,poverty_gap_sq,medium,2025,6,yr_2025_x_medium,-0.00038588417622093175,0.0026500323828313084,-0.006003701867692951,0.005231933515251088,0.8860441063884821,0.8959895989598959,False,2019,171999,17,20.101910519116398,0.00047678810671134437
tercile_event_study,exposure_exp_hybrid,poverty,high,2017,-2,yr_2017_x_high,0.011427232798784548,0.016151807889849153,-0.022813070338910342,0.04566753593647944,0.4894403132404268,0.5243524352435244,True,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,high,2018,-1,yr_2018_x_high,-0.005028538464156056,0.013507735569618413,-0.033663658678669564,0.023606581750357448,0.7145758820281785,0.801980198019802,True,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,high,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,high,2021,2,yr_2021_x_high,0.0027190486785213935,0.012452756248695738,-0.023679615282999292,0.02911771264004208,0.8299177098961403,0.8424842484248425,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,high,2022,3,yr_2022_x_high,0.0026690344603008654,0.009707068405169125,-0.017909031291720376,0.023247100212322104,0.7868675403271828,0.8064806480648065,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,high,2023,4,yr_2023_x_high,0.0017552896270823157,0.010918732934321999,-0.021391390181168528,0.02490196943533316,0.8742951000897838,0.8874887488748875,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,high,2024,5,yr_2024_x_high,-0.007744795547095123,0.01267755127282586,-0.034620003671507825,0.019130412577317575,0.5498425780277492,0.611961196119612,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,high,2025,6,yr_2025_x_high,-0.0038216782184666517,0.010961360102524614,-0.027058723586481016,0.01941536714954771,0.7318976217030064,0.7666766676667667,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,medium,2017,-2,yr_2017_x_medium,-0.0020606038969994958,0.014660421664898485,-0.03313930947323588,0.02901810167923689,0.8899753497503322,0.8953895389538954,True,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,medium,2018,-1,yr_2018_x_medium,-0.012328504147835507,0.009061564979219994,-0.03153816376652171,0.006881155470850697,0.19252277922273775,0.2504250425042504,True,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,medium,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,medium,2021,2,yr_2021_x_medium,0.004442867140482684,0.010746383036497519,-0.018338447206049803,0.02722418148701517,0.6847803922732676,0.7074707470747075,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,medium,2022,3,yr_2022_x_medium,0.0039173959689939135,0.009970822269440339,-0.017219802997585958,0.025054594935573785,0.6995887736483399,0.7283728372837284,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,medium,2023,4,yr_2023_x_medium,0.009848688002417498,0.010690370115315132,-0.012813884255675586,0.032511260260510585,0.37059401621263577,0.3801380138013801,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,medium,2024,5,yr_2024_x_medium,0.001793753610457645,0.014317018296680637,-0.0285569693457233,0.03214447656663859,0.9018561020847846,0.9110911091109111,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,poverty,medium,2025,6,yr_2025_x_medium,0.003714022647886827,0.010652140010740139,-0.018867505408927943,0.0262955507047016,0.7318869718405248,0.750975097509751,False,2019,171999,17,12.052071244548525,0.01696822166021671
tercile_event_study,exposure_exp_hybrid,matdep,high,2017,-2,yr_2017_x_high,0.004013332059688833,0.008787239919432565,-0.014614784411044813,0.02264144853042248,0.6540096240301654,0.6673667366736674,True,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,high,2018,-1,yr_2018_x_high,0.00032429390006699144,0.006240786807786125,-0.012905583125068914,0.013554170925202896,0.9592009146640672,0.9616961696169617,True,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,high,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,high,2021,2,yr_2021_x_high,0.010154370944964906,0.00864422921164898,-0.008170576368492935,0.028479318258422745,0.25730224553548897,0.33693369336933693,False,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,high,2022,3,yr_2022_x_high,0.01026183576166919,0.006159314235829021,-0.002795327126433664,0.023318998649772042,0.11515372893993536,0.1862186218621862,False,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,high,2023,4,yr_2023_x_high,0.005816304581670395,0.011435194594693793,-0.018425225037247226,0.030057834200588014,0.617951688231372,0.6825682568256826,False,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,high,2024,5,yr_2024_x_high,1.0687236101426122e-05,0.008933604578017866,-0.018927708449985908,0.01894908292218876,0.9990602828005033,0.9995999599959996,False,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,high,2025,6,yr_2025_x_high,-0.004089591235875255,0.00790937136453684,-0.020856709505065747,0.012677527033315239,0.6121904513600163,0.7360736073607361,False,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,medium,2017,-2,yr_2017_x_medium,-0.012231464611373678,0.005374925538222628,-0.02362579774277148,-0.0008371314799758747,0.036970793179007755,0.08430843084308431,True,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,medium,2018,-1,yr_2018_x_medium,-0.005026727521856446,0.005906971989657805,-0.017548948745083545,0.007495493701370652,0.4073351690977536,0.47954795479547957,True,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,medium,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171999,17,8.05055451128429,0.0897437736882834
tercile_event_study,exposure_exp_hybrid,matdep,medium,2021,2,yr_2021_x_medium,-0.013294570573534437,0.005968398080158608,-0.02594700929152463,-0.000642131855544242,0.040617497442983375,0.039803980398039805,False,2019,171999,17,8.05055451128429,0.0897437736882834
