model,exposure_spec,outcome,year,rel_year,term,coef,se,ci_low,ci_high,pval_crv1,pval_wbt,pre_period,reference_year,n_obs,n_clusters,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs,post_mean,post_max_abs,lead_to_post_ratio,region_trends,expected_pre_years,estimated_pre_years,n_pretrend_terms_expected,n_pretrend_terms_estimated
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap_sq,2018,-1,year::2018:_exposure,-0.0006464330844086001,0.0014399369649097866,-0.0036989630868654263,0.0024060969180482263,0.6595019090456606,,True,2019,171933,17,3.237767901245791,0.19811968709728628,0.0008575556252127588,0.0023615443348341176,0.0027303667433120986,0.0033977245473590326,0.6950370172501734,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap_sq,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171933,17,3.237767901245791,0.19811968709728628,0.0008575556252127588,0.0023615443348341176,0.0027303667433120986,0.0033977245473590326,0.6950370172501734,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap_sq,2021,2,year::2021:_exposure,0.0033977245473590326,0.002224886653826949,-0.0013188244602553613,0.008114273554973427,0.1462503138233151,,False,2019,171933,17,3.237767901245791,0.19811968709728628,0.0008575556252127588,0.0023615443348341176,0.0027303667433120986,0.0033977245473590326,0.6950370172501734,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap_sq,2022,3,year::2022:_exposure,0.00285076399562994,0.0018200294966289284,-0.0010075261790127178,0.006709054170272598,0.13683372549140493,,False,2019,171933,17,3.237767901245791,0.19811968709728628,0.0008575556252127588,0.0023615443348341176,0.0027303667433120986,0.0033977245473590326,0.6950370172501734,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap_sq,2023,4,year::2023:_exposure,0.002514940497726747,0.0019213208902284264,-0.0015580778389729924,0.006587958834426487,0.20903535697305697,,False,2019,171933,17,3.237767901245791,0.19811968709728628,0.0008575556252127588,0.0023615443348341176,0.0027303667433120986,0.0033977245473590326,0.6950370172501734,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap_sq,2024,5,year::2024:_exposure,0.0025128405516023702,0.0017301503286237087,-0.001154914298496425,0.006180595401701166,0.16572389327022985,,False,2019,171933,17,3.237767901245791,0.19811968709728628,0.0008575556252127588,0.0023615443348341176,0.0027303667433120986,0.0033977245473590326,0.6950370172501734,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap_sq,2025,6,year::2025:_exposure,0.0023755641242424034,0.0017979477818327678,-0.0014359149061879814,0.006187043154672788,0.20499743700414963,,False,2019,171933,17,3.237767901245791,0.19811968709728628,0.0008575556252127588,0.0023615443348341176,0.0027303667433120986,0.0033977245473590326,0.6950370172501734,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty,2017,-2,year::2017:_exposure,0.004242171399512321,0.003939490342467637,-0.004109175053715777,0.012593517852740418,0.2975242029268981,,True,2019,171933,17,2.1110909779322835,0.3480025439733478,0.002350990364142889,0.004242171399512321,0.004755278484233719,0.005871853571502449,0.7224586491905424,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty,2018,-1,year::2018:_exposure,0.0004598093287734568,0.005464621731564835,-0.011124671238210464,0.012044289895757378,0.9339865961728013,,True,2019,171933,17,2.1110909779322835,0.3480025439733478,0.002350990364142889,0.004242171399512321,0.004755278484233719,0.005871853571502449,0.7224586491905424,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171933,17,2.1110909779322835,0.3480025439733478,0.002350990364142889,0.004242171399512321,0.004755278484233719,0.005871853571502449,0.7224586491905424,False,"2017,2018","2017,2018",2,2
