model,exposure_spec,exposure_label,outcome,outcome_label,year,rel_year,term,coef,se,ci_low,ci_high,ci_95,pval_crv1,pval_wbt,pretrend_wald_p,pre_period,reference_year,n_obs,n_clusters,coef_rounded,se_rounded,pval_crv1_rounded,pval_wbt_rounded
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap,Poverty gap,2018,-1,year::2018:_exposure,0.0003401251482974331,0.0017002051003763656,-0.0032641486537534296,0.003944398950348296,"[-0.0033, 0.0039]",0.8439623995362795,,0.04173471626122366,True,2019,171933,17,0.0003,0.0017,0.844,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap,Poverty gap,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.04173471626122366,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap,Poverty gap,2021,2,year::2021:_exposure,0.004321713298169208,0.002801931745438071,-0.0016181166570412185,0.010261543253379635,"[-0.0016, 0.0103]",0.1425202501916356,,0.04173471626122366,False,2019,171933,17,0.0043,0.0028,0.1425,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap,Poverty gap,2022,3,year::2022:_exposure,0.002837677108236817,0.0019522135136698588,-0.001300830664603262,0.006976184881076895,"[-0.0013, 0.007]",0.16539894439200542,,0.04173471626122366,False,2019,171933,17,0.0028,0.002,0.1654,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap,Poverty gap,2023,4,year::2023:_exposure,0.0026604973720353213,0.002479402746587397,-0.0025956016493590348,0.007916596393429677,"[-0.0026, 0.0079]",0.29917132883030706,,0.04173471626122366,False,2019,171933,17,0.0027,0.0025,0.2992,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap,Poverty gap,2024,5,year::2024:_exposure,0.0028885847598346067,0.002371636384492364,-0.0021390597794766924,0.007916229299145906,"[-0.0021, 0.0079]",0.24089197130494333,,0.04173471626122366,False,2019,171933,17,0.0029,0.0024,0.2409,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap,Poverty gap,2025,6,year::2025:_exposure,0.002385256527483747,0.0021896841589523473,-0.00225666652470017,0.007027179579667664,"[-0.0023, 0.007]",0.2921503229654152,,0.04173471626122366,False,2019,171933,17,0.0024,0.0022,0.2922,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap_sq,Squared poverty gap,2017,-2,year::2017:_exposure,0.0023148541650046058,0.0013230586955073193,-0.0004899049747821207,0.005119613304791332,"[-0.0005, 0.0051]",0.0993347476974793,,0.21629422524283606,True,2019,171933,17,0.0023,0.0013,0.0993,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap_sq,Squared poverty gap,2018,-1,year::2018:_exposure,-0.0005555561267072896,0.0014760717629549083,-0.0036846884790262594,0.00257357622561168,"[-0.0037, 0.0026]",0.7115825883925873,,0.21629422524283606,True,2019,171933,17,-0.0006,0.0015,0.7116,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap_sq,Squared poverty gap,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.21629422524283606,True,2019,171933,17,0.0,0.0,,
